YEAR,State,Constituency,Candidate,Party,Votes,Rank,Total_Votes_Const,Vote_Share_Percent,Is_Winner,Margin,Total_Assets,Criminal_Cases,Gender,Electors
2024,GUJARAT,CHHOTA UDAIPUR,JASHUBHAI BHILUBHAI RATHVA,BJP,796589.0,1.0,1238064.0,64.34150415487406,1,398777,0.0,0.0,,
2024,GUJARAT,DAHOD,JASWANTSINH SUMANBHAI BHABHOR,BJP,688715.0,1.0,1083356.0,63.57236217826827,1,333677,0.0,0.0,,
2024,GUJARAT,GANDHINAGAR,AMIT SHAH,BJP,1010972.0,1.0,1299797.0,77.779222447813,1,744716,0.0,0.0,,
2024,GUJARAT,JAMNAGAR,POONAMBEN HEMATBHAI MAADAM,BJP,620049.0,1.0,1040151.0,59.61144103115797,1,238008,0.0,0.0,,
2024,GUJARAT,JUNAGADH,CHUDASAMA RAJESHBHAI NARANBHAI,BJP,584049.0,1.0,1054240.0,55.400003794202455,1,135494,0.0,0.0,,
2024,GUJARAT,KACHCHH,CHAVDA VINOD LAKHAMSHI,BJP,659574.0,1.0,1076415.0,61.27506584356406,1,268782,0.0,0.0,,
2024,GUJARAT,KHEDA,DEVUSINH CHAUHAN,BJP,744435.0,1.0,1157024.0,64.34049769062699,1,357758,0.0,0.0,,
2024,GUJARAT,MAHESANA,HARIBHAI PATEL,BJP,686406.0,1.0,1065201.0,64.43910585889424,1,328046,0.0,0.0,,
2024,GUJARAT,NAVSARI,C R PATIL,BJP,1031065.0,1.0,1317754.0,78.24411840146188,1,773551,0.0,0.0,,
2024,GUJARAT,PANCHMAHAL,RAJPALSINH MAHENDRASINH JADAV,BJP,794579.0,1.0,1111394.0,71.49390765111204,1,509342,0.0,0.0,,
2024,GUJARAT,PATAN,DABHI  BHARATSINHJI  SHANKARJI,BJP,591947.0,1.0,1176403.0,50.31838579126371,1,31876,0.0,0.0,,
2024,GUJARAT,PORBANDAR,DR. MANSUKH MANDAVIYA,BJP,633118.0,1.0,915414.0,69.16193110439647,1,383360,0.0,0.0,,
2024,GUJARAT,RAJKOT,PARSHOTTAMBHAI RUPALA,BJP,857984.0,1.0,1257620.0,68.22283360633577,1,484260,0.0,0.0,,
2024,GUJARAT,SABARKANTHA,SHOBHANABEN MAHENDRASINH BARAIYA,BJP,677318.0,1.0,1248282.0,54.260014964567304,1,155682,0.0,0.0,,
2024,GUJARAT,SURENDRANAGAR,CHANDUBHAI CHHAGANBHAI SHIHORA,BJP,669749.0,1.0,1118078.0,59.90181364806391,1,261617,0.0,0.0,,
2024,GUJARAT,VADODARA,DR. HEMANG JOSHI,BJP,873189.0,1.0,1193761.0,73.14604849714473,1,582126,0.0,0.0,,
2024,GUJARAT,VALSAD,DHAVAL LAXMANBHAI  PATEL,BJP,764226.0,1.0,1343038.0,56.902783093255735,1,210704,0.0,0.0,,
2024,HARYANA,AMBALA,VARUN CHAUDHRY,INC,663657.0,1.0,1340270.0,49.516664552664764,1,49036,0.0,0.0,,
2024,HARYANA,BHIWANI-MAHENDRAGARH,DHARAMBIR SINGH,BJP,588664.0,1.0,1178108.0,49.96689607404415,1,41510,0.0,0.0,,
2024,HARYANA,FARIDABAD,KRISHAN PAL,BJP,788569.0,1.0,1464501.0,53.84557606993782,1,172914,0.0,0.0,,
2024,HARYANA,GURGAON,RAO INDERJIT SINGH,BJP,808336.0,1.0,1594815.0,50.68525189442036,1,75079,0.0,0.0,,
2024,HARYANA,HISAR,JAI PARKASH (J P) S/O HARIKESH,INC,570424.0,1.0,1170749.0,48.722996987398666,1,63381,0.0,0.0,,
2024,HARYANA,KARNAL,MANOHAR LAL,BJP,739285.0,1.0,1341937.0,55.09088727712255,1,232577,0.0,0.0,,
2024,HARYANA,KURUKSHETRA,NAVEEN JINDAL,BJP,542175.0,1.0,1203433.0,45.05236269904515,1,29021,0.0,0.0,,
2024,HARYANA,ROHTAK,DEEPENDER SINGH HOODA,INC,783578.0,1.0,1246084.0,62.88324061620244,1,345298,0.0,0.0,,
2024,HARYANA,SIRSA,SELJA,INC,733823.0,1.0,1350509.0,54.336772283635284,1,268497,0.0,0.0,,
2024,HARYANA,SONIPAT,SATPAL BRAHAMCHARI,INC,548682.0,1.0,1121624.0,48.9185324137144,1,21816,0.0,0.0,,
2024,HIMACHAL PRADESH,HAMIRPUR,ANURAG SINGH THAKUR,BJP,607068.0,1.0,1042085.0,58.25513273869214,1,182357,0.0,0.0,,
2024,HIMACHAL PRADESH,KANGRA,DR RAJEEV BHARDWAJ,BJP,632793.0,1.0,1030496.0,61.40664301462596,1,251895,0.0,0.0,,
2024,HIMACHAL PRADESH,MANDI,KANGNA RANAUT,BJP,537022.0,1.0,1010165.0,53.16181019932388,1,74755,0.0,0.0,,
2024,HIMACHAL PRADESH,SHIMLA,SURESH KUMAR KASHYAP,BJP,519748.0,1.0,964035.0,53.913810183240244,1,91451,0.0,0.0,,
2024,JAMMU AND KASHMIR,ANANTNAG-RAJOURI,MIAN ALTAF AHMAD,JAMMU & KASHMIR NATIONAL CONFERENCE,521836.0,1.0,1019925.0,51.16415422702649,1,281794,0.0,0.0,,
2024,JAMMU AND KASHMIR,BARAMULLA,ABDUL RASHID SHEIKH,IND,472481.0,1.0,1028916.0,45.92026948749947,1,204142,0.0,0.0,,
2024,JAMMU AND KASHMIR,JAMMU,JUGAL KISHORE,BJP,687588.0,1.0,1297531.0,52.992028706828584,1,135498,0.0,0.0,,
2024,JAMMU AND KASHMIR,SRINAGAR,AGA SYED RUHULLAH MEHDI,JAMMU & KASHMIR NATIONAL CONFERENCE,356866.0,1.0,669244.0,53.32375038102695,1,188416,0.0,0.0,,
2024,JAMMU AND KASHMIR,UDHAMPUR,DR JITENDRA SINGH,BJP,571076.0,1.0,1100789.0,51.87878875969872,1,124373,0.0,0.0,,
2024,JHARKHAND,CHATRA,KALI CHARAN SINGH,BJP,574556.0,1.0,1077863.0,53.30510463760236,1,220959,0.0,0.0,,
2024,JHARKHAND,DHANBAD,DULU MAHATO,BJP,789172.0,1.0,1420653.0,55.54994780569217,1,331583,0.0,0.0,,
2024,JHARKHAND,DUMKA,NALIN SOREN,JHARKHAND MUKTI MORCHA,547370.0,1.0,1179606.0,46.40278194583615,1,22527,0.0,0.0,,
2024,JHARKHAND,GIRIDIH,CHANDRA PRAKASH CHOUDHARY,AJSU PARTY,451139.0,1.0,1258789.0,35.83912792374258,1,80880,0.0,0.0,,
2024,JHARKHAND,GODDA,NISHIKANT DUBEY,BJP,693140.0,1.0,1393843.0,49.72869971725654,1,101813,0.0,0.0,,
2024,JHARKHAND,HAZARIBAGH,MANISH JAISWAL,BJP,654613.0,1.0,1257467.0,52.05806593731685,1,276686,0.0,0.0,,
2024,JHARKHAND,JAMSHEDPUR,BIDYUT BARAN MAHATO,BJP,726174.0,1.0,1270303.0,57.1654164400147,1,259782,0.0,0.0,,
2024,JHARKHAND,KHUNTI,KALI CHARAN MUNDA,INC,511647.0,1.0,914763.0,55.932192272752616,1,149675,0.0,0.0,,
2024,JHARKHAND,KODARMA,ANNPURNA DEVI,BJP,791657.0,1.0,1327812.0,59.62116624943893,1,377014,0.0,0.0,,
2024,JHARKHAND,LOHARDAGA,SUKHDEO BHAGAT,INC,483038.0,1.0,955741.0,50.54067995408798,1,139138,0.0,0.0,,
2024,JHARKHAND,PALAMAU,VISHNU DAYAL RAM,BJP,770362.0,1.0,1366395.0,56.379158296100314,1,288807,0.0,0.0,,
2024,JHARKHAND,RAJMAHAL,VIJAY KUMAR HANSDAK,JHARKHAND MUKTI MORCHA,613371.0,1.0,1200032.0,51.11288698968027,1,178264,0.0,0.0,,
2024,JHARKHAND,RANCHI,SANJAY SETH,BJP,664732.0,1.0,1439628.0,46.17387269489062,1,120512,0.0,0.0,,
2024,JHARKHAND,SINGHBHUM,JOBA MAJHI,JHARKHAND MUKTI MORCHA,520164.0,1.0,983615.0,52.88288608856108,1,168402,0.0,0.0,,
2024,KARNATAKA,BAGALKOT,GADDIGOUDAR. PARVATAGOUDA. CHANDANAGOUDA.,BJP,671039.0,1.0,1314141.0,51.062937690856614,1,68399,0.0,0.0,,
2024,KARNATAKA,BANGALORE CENTRAL,P C MOHAN,BJP,658915.0,1.0,1304384.0,50.51541570580442,1,32707,0.0,0.0,,
2024,KARNATAKA,BANGALORE NORTH,SHOBHA KARANDLAJE,BJP,986049.0,1.0,1738950.0,56.7037005089278,1,259476,0.0,0.0,,
2024,KARNATAKA,BANGALORE RURAL,DR C N MANJUNATH,BJP,1079002.0,1.0,1908891.0,56.52507136342515,1,269647,0.0,0.0,,
2024,KARNATAKA,BANGALORE SOUTH,TEJASVI SURYA,BJP,750830.0,1.0,1241485.0,60.478378715812106,1,277083,0.0,0.0,,
2024,KARNATAKA,BELGAUM,JAGADISH SHETTAR,BJP,762029.0,1.0,1378163.0,55.29309668014596,1,178437,0.0,0.0,,
2024,KARNATAKA,BELLARY,E. TUKARAM,INC,730845.0,1.0,1382025.0,52.8821837521029,1,98992,0.0,0.0,,
2024,KARNATAKA,BIDAR,SAGAR ESHWAR KHANDRE,INC,666317.0,1.0,1237636.0,53.8378812510302,1,128875,0.0,0.0,,
2024,KARNATAKA,BIJAPUR,RAMESH JIGAJINAGI,BJP,672781.0,1.0,1288612.0,52.209741954909624,1,77229,0.0,0.0,,
2024,KARNATAKA,CHAMARAJANAGAR,SUNIL BOSE,INC,751671.0,1.0,1361654.0,55.202790136113876,1,188706,0.0,0.0,,
2024,KARNATAKA,CHIKKBALLAPUR,DR.K.SUDHAKAR,BJP,822619.0,1.0,1524224.0,53.96969211874371,1,163460,0.0,0.0,,
2024,KARNATAKA,CHIKKODI,PRIYANKA SATISH JARKIHOLI,INC,713461.0,1.0,1390485.0,51.31022628794989,1,90834,0.0,0.0,,
2024,KARNATAKA,CHITRADURGA,GOVIND MAKTHAPPA KARJOL,BJP,684890.0,1.0,1363719.0,50.22222319994075,1,48121,0.0,0.0,,
2024,KARNATAKA,DAKSHINA KANNADA,CAPTAIN BRIJESH CHOWTA,BJP,764132.0,1.0,1392194.0,54.886890763787235,1,149208,0.0,0.0,,
2024,KARNATAKA,DAVANAGERE,DR. PRABHA MALLIKARJUN,INC,633059.0,1.0,1317192.0,48.06125454755267,1,26094,0.0,0.0,,
2024,KARNATAKA,DHARWAD,PRALHAD JOSHI,BJP,716231.0,1.0,1360344.0,52.650726580923646,1,97324,0.0,0.0,,
2024,KARNATAKA,GULBARGA,RADHAKRISHNA,INC,652321.0,1.0,1302048.0,50.099612303079454,1,27205,0.0,0.0,,
2024,KARNATAKA,HASSAN,SHREYAS. M. PATEL,INC,672988.0,1.0,1346466.0,49.9818042193416,1,42649,0.0,0.0,,
2024,KARNATAKA,HAVERI,BASAVARAJ BOMMAI,BJP,705538.0,1.0,1384947.0,50.94332129677165,1,43513,0.0,0.0,,
2024,KARNATAKA,KOLAR,M. MALLESH BABU,JANATA DAL  (SECULAR),691481.0,1.0,1349397.0,51.24370366912036,1,71388,0.0,0.0,,
2024,KARNATAKA,KOPPAL,K. RAJASHEKAR BASAVARAJ HITNAL,INC,663511.0,1.0,1325417.0,50.060546982572276,1,46357,0.0,0.0,,
2024,KARNATAKA,MANDYA,H.D. KUMARASWAMY,JANATA DAL  (SECULAR),851881.0,1.0,1452531.0,58.64804262353093,1,284620,0.0,0.0,,
2024,KARNATAKA,MYSORE,YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,BJP,795503.0,1.0,1479983.0,53.75082011077155,1,139262,0.0,0.0,,
2024,KARNATAKA,RAICHUR,G. KUMAR NAIK.,INC,670966.0,1.0,1289769.0,52.02218381741227,1,79781,0.0,0.0,,
2024,KARNATAKA,SHIMOGA,B.Y.RAGHAVENDRA,BJP,778721.0,1.0,1372892.0,56.72121332195103,1,243715,0.0,0.0,,
2024,KARNATAKA,TUMKUR,V. SOMANNA,BJP,720946.0,1.0,1296991.0,55.58604493014986,1,175594,0.0,0.0,,
2024,KARNATAKA,UDUPI CHIKMAGALUR,KOTA SRINIVAS POOJARY,BJP,732234.0,1.0,1218149.0,60.110380585626224,1,259175,0.0,0.0,,
2024,KARNATAKA,UTTARA KANNADA,VISHWESHWAR HEGDE KAGERI,BJP,782495.0,1.0,1252585.0,62.47041118965978,1,337428,0.0,0.0,,
2024,KERALA,ALAPPUZHA,K. C VENUGOPAL,INC,404560.0,1.0,1051338.0,38.480488672529674,1,63513,0.0,0.0,,
2024,KERALA,ALATHUR,K.RADHAKRISHNAN,COMMUNIST PARTY OF INDIA  (MARXIST),403447.0,1.0,980235.0,41.158191658122796,1,20111,0.0,0.0,,
2024,KERALA,ATTINGAL,ADV ADOOR PRAKASH,INC,328051.0,1.0,975550.0,33.62728717133924,1,684,0.0,0.0,,
2024,KERALA,CHALAKUDY,BENNY BEHANAN,INC,394171.0,1.0,943224.0,41.78975513769794,1,63754,0.0,0.0,,
2024,KERALA,ERNAKULAM,HIBI EDEN,INC,482317.0,1.0,902744.0,53.4278821016811,1,250385,0.0,0.0,,
2024,KERALA,IDUKKI,ADV. DEAN KURIAKOSE,INC,432372.0,1.0,831138.0,52.02168592941244,1,133727,0.0,0.0,,
2024,KERALA,KANNUR,K. SUDHAKARAN,INC,518524.0,1.0,1054982.0,49.15003289155644,1,108982,0.0,0.0,,
2024,KERALA,KASARAGOD,RAJMOHAN UNNITHAN,INC,490659.0,1.0,1105434.0,44.38609632054017,1,100649,0.0,0.0,,
2024,KERALA,KOLLAM,N K PREMACHANDRAN,REVOLUTIONARY SOCIALIST PARTY,443628.0,1.0,909145.0,48.79617662749066,1,150302,0.0,0.0,,
2024,KERALA,KOTTAYAM,ADV K FRANCIS GEORGE,KERALA CONGRESS,364631.0,1.0,824290.0,44.23576653847554,1,87266,0.0,0.0,,
2024,KERALA,KOZHIKODE,M. K. RAGHAVAN,INC,520421.0,1.0,1083734.0,48.02110111890926,1,146176,0.0,0.0,,
2024,KERALA,MALAPPURAM,E.T.  MOHAMMED BASHEER,INDIAN UNION MUSLIM LEAGUE,644006.0,1.0,1078416.0,59.71777124968472,1,300118,0.0,0.0,,
2024,KERALA,MAVELIKKARA,KODIKUNNIL SURESH,INC,369516.0,1.0,885088.0,41.749069019125784,1,10868,0.0,0.0,,
2024,KERALA,PALAKKAD,V K SREEKANDAN,INC,421169.0,1.0,1027043.0,41.00792274520151,1,75283,0.0,0.0,,
2024,KERALA,PATHANAMTHITTA,ANTO ANTONY,INC,367623.0,1.0,911158.0,40.34678947010288,1,66119,0.0,0.0,,
2024,KERALA,PONNANI,DR. M.P ABDUSSAMAD SAMADANI,INDIAN UNION MUSLIM LEAGUE,562516.0,1.0,1019735.0,55.162959004054976,1,235760,0.0,0.0,,
2024,KERALA,THIRUVANANTHAPURAM,SHASHI THAROOR,INC,358155.0,1.0,956230.0,37.45490101753762,1,16077,0.0,0.0,,
2024,KERALA,THRISSUR,SURESH GOPI,BJP,412338.0,1.0,1084804.0,38.010368693330776,1,74686,0.0,0.0,,
2024,KERALA,VADAKARA,SHAFI PARAMBIL,INC,557528.0,1.0,1120038.0,49.77759683153607,1,114506,0.0,0.0,,
2024,KERALA,WAYANAD,RAHUL GANDHI,INC,647445.0,1.0,1077654.0,60.07911630263517,1,364422,0.0,0.0,,
2024,LADAKH,LADAKH,MOHMAD HANEEFA,IND,65259.0,1.0,134612.0,48.479333194663184,1,27862,0.0,0.0,,
2024,LAKSHADWEEP,LAKSHADWEEP,MUHAMMED HAMDULLAH SAYEED,INC,25726.0,1.0,49067.0,52.43035033729391,1,2647,0.0,0.0,,
2024,MADHYA PRADESH,BALAGHAT,BHARTI PARDHI,BJP,712660.0,1.0,1370770.0,51.98975758150528,1,174512,0.0,0.0,,
2024,MADHYA PRADESH,BETUL,DURGADAS (D. D.) UIKEY,BJP,848236.0,1.0,1375698.0,61.65859076628737,1,379761,0.0,0.0,,
2024,MADHYA PRADESH,BHIND,SANDHYA RAY,BJP,537065.0,1.0,1042473.0,51.518360667374594,1,64840,0.0,0.0,,
2024,MADHYA PRADESH,BHOPAL,ALOK SHARMA,BJP,981109.0,1.0,1491664.0,65.77278797369918,1,501499,0.0,0.0,,
2024,MADHYA PRADESH,CHHINDWARA,BUNTY VIVEK SAHU,BJP,644738.0,1.0,1294924.0,49.78964016421041,1,113618,0.0,0.0,,
2024,MADHYA PRADESH,DAMOH,RAHUL SINGH LODHI,BJP,709768.0,1.0,1081111.0,65.65172308856353,1,406426,0.0,0.0,,
2024,MADHYA PRADESH,DEWAS,MAHENDRA SINGH SOLANKY,BJP,928941.0,1.0,1458715.0,63.68214490150578,1,425225,0.0,0.0,,
2024,MADHYA PRADESH,DHAR,SAVITRI THAKUR,BJP,794449.0,1.0,1409393.0,56.368167005228486,1,218665,0.0,0.0,,
2024,MADHYA PRADESH,GUNA,JYOTIRADITYA M. SCINDIA,BJP,923302.0,1.0,1364677.0,67.65718188259933,1,540929,0.0,0.0,,
2024,MADHYA PRADESH,GWALIOR,BHARAT SINGH KUSHWAH,BJP,671535.0,1.0,1339888.0,50.11874126792687,1,70210,0.0,0.0,,
2024,MADHYA PRADESH,HOSHANGABAD,DARSHAN SINGH CHOUDHARY,BJP,812147.0,1.0,1234751.0,65.77415203551162,1,431696,0.0,0.0,,
2024,MADHYA PRADESH,INDORE,SHANKAR LALWANI,BJP,1226751.0,1.0,1343294.0,91.32408839762553,1,1175092,0.0,0.0,,
2024,MADHYA PRADESH,JABALPUR,ASHISH DUBEY,BJP,790133.0,1.0,1153559.0,68.49523951527404,1,486674,0.0,0.0,,
2024,MADHYA PRADESH,KHAJURAHO,VISHNU DATT SHARMA (V.D.SHARMA),BJP,772774.0,1.0,1124413.0,68.7268823821852,1,541229,0.0,0.0,,
2024,MADHYA PRADESH,KHANDWA,GYANESHWAR PATIL,BJP,862679.0,1.0,1499703.0,57.52332295127769,1,269971,0.0,0.0,,
2024,MADHYA PRADESH,KHARGONE,GAJENDRA SINGH PATEL,BJP,819863.0,1.0,1540521.0,53.219852244792506,1,135018,0.0,0.0,,
2024,MADHYA PRADESH,MANDLA,FAGGAN SINGH KULASTE,BJP,751375.0,1.0,1516711.0,49.53976070589585,1,103846,0.0,0.0,,
2024,MADHYA PRADESH,MANDSOUR,SUDHEER GUPTA,BJP,945761.0,1.0,1421830.0,66.51716449927207,1,500655,0.0,0.0,,
2024,MADHYA PRADESH,MORENA,SHIVMANGAL SINGH TOMAR,BJP,515477.0,1.0,1182417.0,43.595195265291345,1,52530,0.0,0.0,,
2024,MADHYA PRADESH,RAJGARH,RODMAL NAGAR,BJP,758743.0,1.0,1421737.0,53.36732461770356,1,146089,0.0,0.0,,
2024,MADHYA PRADESH,RATLAM,ANITA NAGARSINGH CHOUHAN,BJP,795863.0,1.0,1500908.0,53.025435269849986,1,207232,0.0,0.0,,
2024,MADHYA PRADESH,REWA,JANARDAN MISHRA,BJP,477459.0,1.0,911193.0,52.399327036094434,1,193374,0.0,0.0,,
2024,MADHYA PRADESH,SAGAR,DR. LATA WANKHEDE,BJP,787979.0,1.0,1142892.0,68.94605964518082,1,471222,0.0,0.0,,
2024,MADHYA PRADESH,SATNA,GANESH SINGH,BJP,459728.0,1.0,1056419.0,43.517581565647724,1,84949,0.0,0.0,,
2024,MADHYA PRADESH,SHAHDOL,SMT. HIMADRI SINGH,BJP,711143.0,1.0,1132652.0,62.78565702439938,1,397340,0.0,0.0,,
2024,MADHYA PRADESH,SIDHI,DR. RAJESH MISHRA,BJP,583559.0,1.0,1143048.0,51.05288666792646,1,206416,0.0,0.0,,
2024,MADHYA PRADESH,TIKAMGARH,DR. VIRENDRA KUMAR,BJP,715050.0,1.0,1085559.0,65.86928946284817,1,403312,0.0,0.0,,
2024,MADHYA PRADESH,UJJAIN,ANIL FIROJIYA,BJP,836104.0,1.0,1319248.0,63.37731798721696,1,375860,0.0,0.0,,
2024,MADHYA PRADESH,VIDISHA,SHIVRAJ SINGH CHOUHAN,BJP,1116460.0,1.0,1446378.0,77.19005681778899,1,821408,0.0,0.0,,
2024,MAHARASHTRA,AHMEDNAGAR,NILESH DNYANDEV LANKE,NATIONALIST CONGRESS PARTY – SHARADCHANDRA PAWAR,624797.0,1.0,1322195.0,47.25452750917981,1,28929,0.0,0.0,,
2024,MAHARASHTRA,AKOLA,ANUP SANJAY DHOTRE,BJP,457030.0,1.0,1167289.0,39.153114610006604,1,40626,0.0,0.0,,
2024,MAHARASHTRA,AMRAVATI,BALWANT BASWANT WANKHADE,INC,526271.0,1.0,1171035.0,44.94067214045695,1,19731,0.0,0.0,,
2024,MAHARASHTRA,AURANGABAD,BHUMARE SANDIPANRAO ASARAM,SHS,476130.0,1.0,1296424.0,36.72641049533178,1,134650,0.0,0.0,,
2024,MAHARASHTRA,BARAMATI,SUPRIYA SULE,NATIONALIST CONGRESS PARTY – SHARADCHANDRA PAWAR,732312.0,1.0,1403198.0,52.18878590191834,1,158333,0.0,0.0,,
2024,MAHARASHTRA,BEED,BAJRANG MANOHAR SONWANE,NATIONALIST CONGRESS PARTY – SHARADCHANDRA PAWAR,683950.0,1.0,1520208.0,44.990553924199844,1,6553,0.0,0.0,,
2024,MAHARASHTRA,BHANDARA GONDIYA,DR. PRASHANT YADAORAO PADOLE,INC,587413.0,1.0,1224805.0,47.95971603643029,1,37380,0.0,0.0,,
2024,MAHARASHTRA,BHIWANDI,BALYA MAMA - SURESH GOPINATH MHATRE,NATIONALIST CONGRESS PARTY – SHARADCHANDRA PAWAR,499464.0,1.0,1244052.0,40.14816100934688,1,66121,0.0,0.0,,
2024,MAHARASHTRA,BULDHANA,JADHAV PRATAPRAO GANPATRAO,SHS,349867.0,1.0,1105710.0,31.641840989047758,1,29479,0.0,0.0,,
2024,MAHARASHTRA,CHANDRAPUR,DHANORKAR PRATIBHA SURESH ALIAS BALUBHAU,INC,718410.0,1.0,1230461.0,58.38543440222811,1,260406,0.0,0.0,,
2024,MAHARASHTRA,DHULE,BACHHAV SHOBHA DINESH,INC,583866.0,1.0,1214602.0,48.07056138554028,1,3831,0.0,0.0,,
2024,MAHARASHTRA,DINDORI,BHASKAR MURLIDHAR BHAGARE,NATIONALIST CONGRESS PARTY – SHARADCHANDRA PAWAR,577339.0,1.0,1232664.0,46.836688667795926,1,113199,0.0,0.0,,
2024,MAHARASHTRA,GADCHIROLI - CHIMUR,DR. KIRSAN  NAMDEO,INC,617792.0,1.0,1149783.0,53.731182318750584,1,141696,0.0,0.0,,
2024,MAHARASHTRA,HATKANANGALE,DHAIRYASHEEL SAMBHAJIRAO MANE,SHS,520190.0,1.0,1290921.0,40.296036705576874,1,13426,0.0,0.0,,
2024,MAHARASHTRA,HINGOLI,AASHTIKAR PATIL NAGESH BAPURAO,SHIV SENA (UDDHAV BALASAHEB THACKREY),492535.0,1.0,1156177.0,42.600311198025906,1,108602,0.0,0.0,,
2024,MAHARASHTRA,JALGAON,SMITA UDAY WAGH,BJP,674428.0,1.0,1155634.0,58.359999792321794,1,251594,0.0,0.0,,
2024,MAHARASHTRA,JALNA,KALYAN VAIJINATHRAO KALE,INC,607897.0,1.0,1359872.0,44.70251611916415,1,109958,0.0,0.0,,
2024,MAHARASHTRA,KALYAN,DR SHRIKANT EKNATH SHINDE,SHS,589636.0,1.0,1034050.0,57.022000870364096,1,209144,0.0,0.0,,
2024,MAHARASHTRA,KOLHAPUR,CHHATRAPATI SHAHU SHAHAJI,INC,754522.0,1.0,1387343.0,54.3861179246949,1,154964,0.0,0.0,,
2024,MAHARASHTRA,LATUR,DR. KALGE SHIVAJI BANDAPPA,INC,609021.0,1.0,1235512.0,49.293005652717255,1,61881,0.0,0.0,,
2024,MAHARASHTRA,MADHA,MOHITE-PATIL DHAIRYASHEEL RAJSINH,NATIONALIST CONGRESS PARTY – SHARADCHANDRA PAWAR,622213.0,1.0,1269716.0,49.00410800525472,1,120837,0.0,0.0,,
2024,MAHARASHTRA,MAVAL,SHRIRANG APPA CHANDU BARNE,SHS,692832.0,1.0,1402641.0,49.39482019989434,1,96615,0.0,0.0,,
2024,MAHARASHTRA,MUMBAI NORTH,PIYUSH GOYAL,BJP,680146.0,1.0,1022147.0,66.54091828279103,1,357608,0.0,0.0,,
2024,MAHARASHTRA,MUMBAI NORTH CENTRAL,GAIKWAD VARSHA EKNATH,INC,445545.0,1.0,900813.0,49.460320843504704,1,16514,0.0,0.0,,
2024,MAHARASHTRA,MUMBAI NORTH EAST,SANJAY DINA PATIL,SHIV SENA (UDDHAV BALASAHEB THACKREY),450937.0,1.0,916296.0,49.21302723137501,1,29861,0.0,0.0,,
2024,MAHARASHTRA,MUMBAI NORTH WEST,RAVINDRA DATTARAM WAIKAR,SHS,452644.0,1.0,939778.0,48.16499215772236,1,48,0.0,0.0,,
2024,MAHARASHTRA,MUMBAI SOUTH,ARVIND GANPAT SAWANT,SHIV SENA (UDDHAV BALASAHEB THACKREY),395655.0,1.0,759702.0,52.08028937662399,1,52673,0.0,0.0,,
2024,MAHARASHTRA,MUMBAI SOUTH CENTRAL,ANIL YESHWANT DESAI,SHIV SENA (UDDHAV BALASAHEB THACKREY),395138.0,1.0,781101.0,50.58731201214696,1,53384,0.0,0.0,,
2024,MAHARASHTRA,NAGPUR,NITIN JAIRAM GADKARI,BJP,655027.0,1.0,1205847.0,54.32090472506048,1,137603,0.0,0.0,,
2024,MAHARASHTRA,NANDED,CHAVAN VASANTRAO BALWANTRAO,INC,528894.0,1.0,1124626.0,47.028434341727824,1,59442,0.0,0.0,,
2024,MAHARASHTRA,NANDURBAR,ADV GOWAAL KAGADA PADAVI,INC,745998.0,1.0,1379546.0,54.07561618097548,1,159120,0.0,0.0,,
2024,MAHARASHTRA,NASHIK,RAJABHAU (PARAG) PRAKASH WAJE,SHIV SENA (UDDHAV BALASAHEB THACKREY),616729.0,1.0,1231019.0,50.09906427114448,1,162001,0.0,0.0,,
2024,MAHARASHTRA,OSMANABAD,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,SHIV SENA (UDDHAV BALASAHEB THACKREY),748752.0,1.0,1276754.0,58.644969978555,1,329846,0.0,0.0,,
2024,MAHARASHTRA,PALGHAR,DR. HEMANT VISHNU SAVARA,BJP,601244.0,1.0,1352689.0,44.448058644669985,1,183306,0.0,0.0,,
2024,MAHARASHTRA,PARBHANI,JADHAV SANJAY ( BANDU ) HARIBHAU,SHIV SENA (UDDHAV BALASAHEB THACKREY),601343.0,1.0,1327791.0,45.28897996747982,1,134061,0.0,0.0,,
2024,MAHARASHTRA,PUNE,MURLIDHAR MOHOL,BJP,584728.0,1.0,1097112.0,53.29701981201554,1,123038,0.0,0.0,,
2024,MAHARASHTRA,RAIGAD,TATKARE SUNIL DATTATREY,NCP,508352.0,1.0,986002.0,51.55689339372537,1,82784,0.0,0.0,,
2024,MAHARASHTRA,RAMTEK,SHYAMKUMAR (BABALU) DAULAT BARVE,INC,613025.0,1.0,1244685.0,49.25141702519112,1,76768,0.0,0.0,,
2024,MAHARASHTRA,RATNAGIRI- SINDHUDURG,NARAYAN TATU RANE,BJP,448514.0,1.0,902395.0,49.70262468209598,1,47858,0.0,0.0,,
2024,MAHARASHTRA,RAVER,KHADSE RAKSHA NIKHIL,BJP,630879.0,1.0,1167566.0,54.03369060078831,1,272183,0.0,0.0,,
2024,MAHARASHTRA,SANGLI,VISHAL (DADA) PRAKASHBAPU PATIL,IND,571666.0,1.0,1162179.0,49.1891524455355,1,100053,0.0,0.0,,
2024,MAHARASHTRA,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,BJP,571134.0,1.0,1192482.0,47.89455941473331,1,32771,0.0,0.0,,
